Frame result index,Frame Number,Person UUID,Person UUID Confidence,Headpose Pitch (deg),Headpose Yaw (deg),Headpose Roll (deg),Headpose Pitch Calib (deg),Headpose Yaw Calib (deg),Headpose (X:Y:Z) (mm),Headpose Confidence,Face Rect (X:Y Width X Height),Face Rect detect algorithm,Face Rect Confidence,EyeState Right,EyeState Left,EyeState Right Confidence,EyeState Left Confidence,Eyewear,Eyewear Confidence,EyeGaze Horizontal Left (deg),EyeGaze Horizontal Right (deg),EyeGaze Vertical Left (deg),EyeGaze Vertical Right (deg),Iris RadiusL (mm),Iris RadiusR (mm),Eye Aperture Left (mm),Eye Aperture Right (mm),Eye Aperture Left Confidence,Eye Aperture Right Confidence,Eyelid Closed Left (%),Eyelid Closed Right (%),Eye Center Left (X:Y) (mm),Eye Center Right (X:Y) (mm),Drowsiness Level (0-10),Age,Gender,Ethnic,Emotion,Illumination Variance,Illumination Average,Frame Time,Time From Start
0,73,,0,-4.9712,-29.7125,0.942539,-0.292145,-5.4435,43.2697:-44.2634:728.855,0.98704,250:148 183x183,512,0.819452,closed,closed,0.9989,0.997873,none,0.996236,9999,9999,9999,9999,9999,9999,0,0,0.986005,0.987039,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:12.490,2880
0,74,,0,-4.91915,-30.4413,0.131842,-0.355529,-5.78594,45.3916:-43.4407:728.855,0.988729,251:149 183x183,512,0.811257,closed,closed,0.999696,0.995444,none,0.996236,9999,9999,9999,9999,9999,9999,0,0,0.959356,0.988729,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:12.530,2920
0,75,,0,-5.37765,-31.0044,-0.0220244,-0.423395,-6.12673,48.0557:-43.8771:728.855,0.984612,252:149 183x183,512,0.810446,closed,closed,0.999466,0.994511,none,0.996085,9999,9999,9999,9999,9999,9999,0,0,0.957882,0.984611,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:12.570,2960
0,76,,0,-6.39647,-31.9612,0.41904,-0.503036,-6.47119,50.4065:-44.1904:728.855,0.983802,253:149 183x183,512,0.809635,closed,closed,0.999734,0.966657,none,0.996085,9999,9999,9999,9999,9999,9999,0,0,0.952922,0.983802,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:12.610,3000
0,77,,0,-5.53026,-32.907,0.290402,-0.569184,-6.81903,53.0931:-43.9648:728.855,0.989266,253:150 183x183,512,0.808826,closed,closed,0.998519,0.972489,none,0.995851,9999,9999,9999,9999,9999,9999,0,0,0.846192,0.98925,1,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:12.650,3040
0,78,,0,-4.37698,-36.1706,-1.77687,-0.569184,-6.81903,56.4214:-44.031:728.855,0.65156,259:151 183x183,512,0.800738,opened,opened,0.999964,0.989541,none,0.995851,-29.4,-29.4,4.5631,4.5631,3.06011,5.2459,2.14556,4.97933,0.0101193,0.651555,0.804949,0.547334,52:-13,17:-18,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:12.690,3080
0,79,,0,-5.09592,-40.3004,-4.35627,-0.569184,-6.81903,59.2279:-42.3595:728.855,0.543388,260:151 183x183,512,0.799937,opened,opened,0.999998,0.967966,none,0.995127,9999,-37.9163,9999,8.91779,9999,5.2459,9999,4.796,0,0.543387,9999,0.564,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:12.730,3120
0,80,,0,-7.3686,-40.2886,-2.98833,-0.569184,-6.81903,61.6589:-41.3435:728.855,0.571611,261:151 183x183,512,0.799137,opened,opened,0.999985,0.972105,none,0.995127,9999,-41.5181,9999,10.3035,9999,5.2459,9999,4.78732,0,0.57161,9999,0.564789,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:12.770,3160
0,81,,0,-8.14354,-40.5228,-2.12259,-0.569184,-6.81903,63.6789:-41.2773:728.855,0.633159,262:151 183x183,512,0.798338,opened,opened,0.999975,0.932079,none,0.993693,9999,-44.5663,9999,10.8063,9999,4.80874,9999,4.84321,0,0.633151,9999,0.559708,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:12.810,3200
0,82,,0,-7.0967,-42.2747,-2.49504,-0.569184,-6.81903,64.9229:-40.9936:728.855,0.970732,262:151 183x183,512,0.797539,opened,opened,0.999978,0.932079,none,0.993693,9999,-45.7896,9999,10.4392,9999,5.2459,9999,4.86997,0,0.92218,9999,0.557275,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:12.850,3240
0,83,,0,-6.81312,-43.2811,-2.06416,-0.569184,-6.81903,66.221:-41.7199:728.855,0.978152,263:151 183x183,512,0.796742,opened,opened,0.999968,0.932079,none,0.993064,9999,-47.3777,9999,9.9962,9999,4.80874,9999,4.64936,0,0.974759,9999,0.577331,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:12.890,3280
0,84,,0,-8.59429,-42.9856,-1.94274,-0.569184,-6.81903,67.8586:-41.2625:728.855,0.978054,264:152 183x183,512,0.788775,opened,opened,0.99995,0.932079,none,0.993064,9999,-47.4227,9999,9.80448,9999,5.2459,9999,4.24132,0,0.775767,9999,0.614426,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:12.930,3320
0,85,,0,-9.82984,-42.6931,-1.53673,-0.569184,-6.81903,69.1826:-40.6143:728.855,0.975801,264:152 183x183,512,0.787986,opened,unknown,0.99965,0.79917,none,0.992155,9999,-46.6241,9999,9.35251,9999,5.2459,9999,4.4645,0,0.961108,9999,0.594137,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:12.970,3360
0,86,,0,-8.44807,-45.6306,-1.16142,-0.569184,-6.81903,70.0565:-41.0523:728.855,0.889709,264:151 183x183,512,0.787198,opened,unknown,0.999781,0.79917,none,0.992155,9999,-46.6857,9999,9.44126,9999,5.2459,9999,4.99801,0,0.889382,9999,0.545635,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.010,3400
0,87,,0,-9.37049,-47.7548,-2.64199,-0.569184,-6.81903,70.6536:-41.0524:728.855,0.853221,264:152 183x183,512,0.786411,opened,opened,0.999479,0.856081,none,0.991813,9999,-47.5447,9999,9.56717,9999,5.2459,9999,4.83761,0,0.853221,9999,0.560218,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.050,3440
0,88,,0,-10.6523,-47.5896,-3.08409,-0.569184,-6.81903,70.9153:-41.7908:728.855,0.827471,265:151 183x183,512,0.778547,opened,opened,0.999876,0.856081,none,0.991813,9999,-46.9469,9999,8.56139,9999,4.80874,9999,4.62863,0,0.82747,9999,0.579216,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.090,3480
0,89,,0,-10.3284,-48.2907,-2.61124,-0.569184,-6.81903,71.5108:-42.1338:728.855,0.900061,265:151 183x183,512,0.777768,opened,unknown,0.999729,0.728006,none,0.990953,9999,-45.9999,9999,7.76206,9999,4.80874,9999,4.30958,0,0.90006,9999,0.60822,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.130,3520
0,90,,0,-10.0742,-48.9214,-3.27301,-0.569184,-6.81903,72.6874:-42.1455:728.855,0.987976,266:151 183x183,512,0.77699,opened,unknown,0.999857,0.851376,none,0.990953,9999,-45.1741,9999,7.90583,9999,5.2459,9999,4.0765,0,0.987976,9999,0.629409,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.170,3560
0,91,,0,-9.19563,-48.3404,-2.73066,-0.569184,-6.81903,73.8127:-42.1477:728.855,0.989991,267:151 183x183,512,0.776213,opened,unknown,0.999746,0.851376,none,0.990106,9999,-43.864,9999,7.81364,9999,5.2459,9999,3.84577,0,0.989317,9999,0.650385,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.210,3600
0,92,,0,-9.48474,-48.2592,-2.1569,-0.569184,-6.81903,75.3132:-41.7847:728.855,0.99,269:151 183x183,512,0.768451,opened,unknown,0.99972,0.851376,none,0.990106,9999,-43.9895,9999,7.73852,9999,4.80874,9999,3.82223,0,0.725825,9999,0.652525,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.250,3640
0,93,,0,-9.92782,-49.602,-1.61972,-0.569184,-6.81903,76.4145:-41.8522:728.855,0.989896,269:151 183x183,512,0.767683,opened,unknown,0.999805,0.851376,none,0.98686,9999,-45.8856,9999,8.12043,9999,4.80874,9999,4.38214,0,0.989896,9999,0.601623,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.290,3680
0,94,,0,-9.66456,-50.4941,-0.362997,-0.569184,-6.81903,77.2029:-41.5874:728.855,0.985488,269:151 183x183,512,0.766915,opened,unknown,0.999596,1,none,0.98686,9999,-48.8877,9999,8.42592,9999,4.80874,9999,3.99723,0,0.985488,9999,0.636615,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.330,3720
0,95,,0,-9.75311,-50.2981,-0.210096,-0.569184,-6.81903,78.3474:-41.1908:728.855,0.987521,270:151 183x183,512,0.766148,opened,unknown,0.999858,1,none,0.985816,9999,-52.6261,9999,8.79279,9999,5.2459,9999,3.72395,0,0.987521,9999,0.66146,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.370,3760
0,96,,0,-9.31993,-50.1556,-0.364175,-0.569184,-6.81903,79.0183:-40.9711:728.855,0.989958,270:151 183x183,512,0.765382,opened,unknown,0.999857,1,none,0.985816,9999,-55.7717,9999,9.95957,9999,4.80874,9999,3.96962,0,0.989958,9999,0.639125,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.410,3800
0,97,,0,-9.20241,-50.6696,0.847689,-0.569184,-6.81903,79.4613:-40.8072:728.855,0.989821,270:151 183x183,512,0.764616,opened,unknown,0.999951,1,none,0.984992,9999,-57.5167,9999,11.4019,9999,4.80874,9999,3.92715,0,0.989782,9999,0.642987,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.450,3840
0,98,,0,-9.25667,-50.9467,1.81918,-0.569184,-6.81903,80.0838:-40.3756:728.855,0.989589,270:151 183x183,512,0.763852,opened,unknown,0.999889,1,none,0.984992,9999,-58.2082,9999,12.9668,9999,5.2459,9999,4.09408,0,0.98945,9999,0.627811,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.490,3880
0,99,,0,-8.95073,-51.0887,1.53822,-0.569184,-6.81903,80.5951:-40.1112:728.855,0.989595,271:151 183x183,512,0.763088,opened,unknown,0.999931,1,none,0.98506,9999,-58.0337,9999,14.2203,9999,4.80874,9999,4.07342,0,0.989595,9999,0.629689,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.530,3920
0,100,,0,-9.10031,-50.2732,0.753303,-0.569184,-6.81903,81.0295:-39.9794:728.855,0.989982,272:151 183x183,512,0.762325,opened,unknown,0.999778,1,none,0.98506,9999,-56.5066,9999,14.5509,9999,4.80874,9999,3.44071,0,0.98998,9999,0.687208,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.570,3960
0,101,,0,-8.92079,-49.7771,-0.0791133,-0.569184,-6.81903,81.8038:-39.7146:728.855,0.989947,273:151 183x183,512,0.761563,opened,opened,0.999653,0.816355,none,0.984633,9999,-56.3511,9999,14.0375,9999,4.37158,9999,3.62272,0,0.989947,9999,0.670662,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.610,4000
0,102,,0,-9.45891,-50.7604,0.505716,-0.569184,-6.81903,82.4959:-39.6259:728.855,0.989993,273:151 183x183,512,0.760801,opened,unknown,0.999651,1,none,0.984633,9999,-55.912,9999,13.2488,9999,5.2459,9999,4.19012,0,0.989969,9999,0.61908,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.650,4040
0,103,,0,-9.78418,-52.0279,1.29285,-0.569184,-6.81903,83.1529:-39.4763:728.855,0.989229,274:151 183x183,512,0.76004,opened,unknown,0.999636,1,none,0.984136,9999,-53.5096,9999,12.1114,9999,4.37158,9999,3.85425,0,0.989229,9999,0.649614,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.690,4080
0,104,,0,-9.20437,-52.3957,0.48529,-0.569184,-6.81903,83.9683:-39.3689:728.855,0.987247,275:151 183x183,512,0.75928,opened,unknown,0.999632,1,none,0.984136,9999,-53.2191,9999,11.508,9999,4.80874,9999,4.09731,0,0.987247,9999,0.627518,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.730,4120
0,105,,0,-9.60123,-52.9213,1.71032,-0.569184,-6.81903,84.7322:-39.4305:728.855,0.97586,276:151 183x183,512,0.758521,opened,unknown,0.999571,1,none,0.98381,9999,-54.2257,9999,11.7069,9999,5.2459,9999,4.37017,0,0.97586,9999,0.602712,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.770,4160
0,106,,0,-9.46845,-53.3564,2.2307,-0.569184,-6.81903,85.4697:-39.379:728.855,0.98455,276:151 183x183,512,0.757762,opened,unknown,0.999241,1,none,0.98381,9999,-52.8395,9999,11.894,9999,4.80874,9999,3.85137,0,0.98455,9999,0.649876,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.810,4200
0,107,,0,-7.76309,-53.1003,1.53539,-0.569184,-6.81903,86.2275:-39.1764:728.855,0.982446,277:152 183x183,512,0.750185,opened,unknown,0.999485,1,none,0.983504,9999,-52.7643,9999,12.1674,9999,4.37158,9999,3.81881,0,0.982446,9999,0.652835,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.850,4240
0,108,,0,-7.13547,-54.3922,3.14417,-0.569184,-6.81903,87.0969:-38.8581:728.855,0.961221,277:151 183x183,512,0.749435,opened,unknown,0.900101,1,none,0.983504,9999,-55.082,9999,13.8546,9999,4.37158,9999,3.11075,0,0.949061,9999,0.717204,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.890,4280
0,109,,0,-8.20928,-55.7024,4.52152,-0.569184,-6.81903,87.851:-38.5797:728.855,0.974657,278:151 183x183,512,0.748685,opened,unknown,0.900101,1,none,0.983211,9999,-52.8758,9999,16.5158,9999,4.37158,9999,2.24607,0,0.974442,9999,0.795811,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.930,4320
0,110,,0,-8.23973,-55.5029,4.25125,-0.569184,-6.81903,88.5473:-38.4451:728.855,0.975483,278:151 183x183,512,0.747937,opened,unknown,0.95319,1,none,0.983211,9999,-50.5103,9999,18.4298,9999,4.37158,9999,2.54522,0,0.97528,9999,0.768617,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:13.970,4360
0,111,,0,-7.9147,-54.6777,1.99681,-0.569184,-6.81903,89.0057:-38.5974:728.855,0.969141,278:151 183x183,512,0.747189,opened,unknown,0.998222,1,none,0.983099,9999,-51.0567,9999,20.1383,9999,4.37158,9999,3.21167,0,0.969135,9999,0.70803,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.010,4400
0,112,,0,-7.1917,-53.6315,0.800667,-0.569184,-6.81903,89.2332:-38.3424:728.855,0.950855,278:152 183x183,512,0.746441,opened,unknown,0.996815,1,none,0.983099,9999,-49.3194,9999,21.5711,9999,4.37158,9999,3.81823,0,0.950855,9999,0.652889,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.050,4440
0,113,,0,-6.94934,-53.864,1.78432,-0.569184,-6.81903,89.2838:-38.2222:728.855,0.961805,278:151 183x183,512,0.745695,opened,unknown,0.999355,1,none,0.983067,9999,-46.1347,9999,21.1728,9999,4.37158,9999,3.43993,0,0.961805,9999,0.687279,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.090,4480
0,114,,0,-7.33745,-54.6186,1.39272,-0.569184,-6.81903,89.2326:-38.1055:728.855,0.986684,278:151 183x183,512,0.744949,opened,unknown,0.999191,1,none,0.983067,9999,-46.4649,9999,19.0114,9999,4.37158,9999,3.4473,0,0.986684,9999,0.686609,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.130,4520
0,115,,0,-7.50354,-54.1476,0.373583,-0.569184,-6.81903,89.005:-38.0799:728.855,0.989991,277:151 183x183,512,0.744204,opened,unknown,0.999644,1,none,0.982833,9999,-47.0406,9999,16.8135,9999,4.80874,9999,3.93472,0,0.989991,9999,0.642298,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.170,4560
0,116,,0,-7.75582,-54.3917,1.68603,-0.569184,-6.81903,88.8959:-38.0705:728.855,0.989184,277:151 183x183,512,0.74346,opened,unknown,0.998824,1,none,0.982833,9999,-46.4344,9999,14.8044,9999,4.37158,9999,3.68473,0,0.989184,9999,0.665024,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.210,4600
0,117,,0,-8.14695,-54.9374,1.06199,-0.569184,-6.81903,88.512:-38.2678:728.855,0.97905,276:151 183x183,512,0.742717,opened,unknown,0.999375,1,none,0.982901,9999,-47.1838,9999,13.5706,9999,3.93443,9999,3.33061,0,0.979046,9999,0.697218,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.250,4640
0,118,,0,-8.3959,-53.7757,1.29245,-0.569184,-6.81903,88.3425:-38.3572:728.855,0.963397,277:151 183x183,512,0.741974,opened,unknown,0.999309,1,none,0.982901,9999,-47.1275,9999,12.8712,9999,4.37158,9999,3.49482,0,0.963397,9999,0.682289,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.290,4680
0,119,,0,-7.28217,-54.4965,3.56071,-0.569184,-6.81903,88.4482:-38.3148:728.855,0.944915,277:151 183x183,512,0.741232,opened,unknown,0.963817,1,none,0.983412,9999,-47.0299,9999,13.4215,9999,4.37158,9999,3.04478,0,0.944911,9999,0.723202,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.330,4720
0,120,,0,-6.93214,-55.6516,3.70329,-0.569184,-6.81903,88.4899:-38.4776:728.855,0.953429,277:151 183x183,512,0.740491,closed,unknown,0.999987,1,none,0.983412,9999,9999,9999,9999,9999,9999,9999,0,0,0.953429,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.370,4760
0,121,,0,-5.99848,-54.8215,2.24029,-0.569184,-6.81903,88.8853:-37.885:728.855,0.93931,277:152 183x183,512,0.73975,closed,unknown,0.999949,1,none,0.984291,9999,9999,9999,9999,9999,9999,9999,0,0,0.93931,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.410,4800
0,122,,0,-5.32402,-55.3043,1.37616,-0.569184,-6.81903,88.9689:-37.9273:728.855,0.986849,277:151 183x183,512,0.739011,closed,unknown,0.999685,1,none,0.984291,9999,9999,9999,9999,9999,9999,9999,0,0,0.986751,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.450,4840
0,123,,0,-6.86277,-56.1066,2.16377,-0.569184,-6.81903,88.9282:-38.0948:728.855,0.988848,277:151 183x183,512,0.738272,closed,unknown,0.999847,1,none,0.984603,9999,9999,9999,9999,9999,9999,9999,0,0,0.988847,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.490,4880
0,124,,0,-6.58608,-55.4979,1.84755,-0.569184,-6.81903,88.9271:-37.8418:728.855,0.988006,277:152 183x183,512,0.737533,closed,unknown,0.999881,1,none,0.984603,9999,9999,9999,9999,9999,9999,9999,0,0,0.988004,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.530,4920
0,125,,0,-6.53273,-55.4285,1.40738,-0.569184,-6.81903,88.7913:-38.4704:728.855,0.98739,277:151 183x183,512,0.736796,closed,unknown,0.99997,1,none,0.985365,9999,9999,9999,9999,9999,9999,9999,0,0,0.987375,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.570,4960
0,126,,0,-7.19355,-55.6227,1.55147,-0.569184,-6.81903,88.9306:-38.0123:728.855,0.98998,277:152 183x183,512,0.736059,closed,unknown,0.99979,1,none,0.985365,9999,9999,9999,9999,9999,9999,9999,0,0,0.989764,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.610,5000
0,127,,0,-6.94798,-55.5883,1.92934,-0.569184,-6.81903,89.0357:-37.5139:728.855,0.989996,277:152 183x183,512,0.735323,closed,unknown,0.999963,1,none,0.985134,9999,9999,9999,9999,9999,9999,9999,0,0,0.989779,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.650,5040
0,128,,0,-6.96571,-55.8895,1.84224,-0.569184,-6.81903,89.0468:-37.5005:728.855,0.99,277:152 183x183,512,0.734588,closed,unknown,0.999989,1,none,0.985134,9999,9999,9999,9999,9999,9999,9999,0,0,0.985113,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.690,5080
0,129,,0,-6.07966,-55.6566,0.64787,-0.569184,-6.81903,89.281:-36.9497:728.855,0.989995,278:152 183x183,512,0.733853,closed,unknown,0.999961,1,none,0.985584,9999,9999,9999,9999,9999,9999,9999,0,0,0.989378,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.730,5120
0,130,,0,-5.81893,-55.7612,1.64738,-0.569184,-6.81903,89.2829:-36.8764:728.855,0.988056,277:152 183x183,512,0.733119,closed,unknown,0.999981,1,none,0.985584,9999,9999,9999,9999,9999,9999,9999,0,0,0.988015,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.770,5160
0,131,,0,-5.95787,-56.1793,2.06341,-0.569184,-6.81903,89.3444:-36.7827:728.855,0.986516,277:152 183x183,512,0.732386,closed,unknown,0.999862,1,none,0.98605,9999,9999,9999,9999,9999,9999,9999,0,0,0.986027,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.810,5200
0,132,,0,-6.10733,-55.8343,1.49108,-0.569184,-6.81903,89.3058:-36.8209:728.855,0.986515,277:152 183x183,512,0.731654,closed,unknown,0.999981,1,none,0.98605,9999,9999,9999,9999,9999,9999,9999,0,0,0.927577,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.850,5240
0,133,,0,-6.54961,-55.9202,2.1895,-0.569184,-6.81903,89.188:-37.1512:728.855,0.986029,277:151 183x183,512,0.730922,closed,unknown,0.999996,1,none,0.989086,9999,9999,9999,9999,9999,9999,9999,0,0,0.985844,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.890,5280
0,134,,0,-6.42805,-56.4234,2.00101,-0.569184,-6.81903,89.1485:-37.6198:728.855,0.989966,277:151 183x183,512,0.730191,closed,unknown,0.999986,1,none,0.989086,9999,9999,9999,9999,9999,9999,9999,0,0,0.989826,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.930,5320
0,135,,0,-7.23585,-56.5098,1.98296,-0.569184,-6.81903,88.8838:-37.6175:728.855,0.98999,276:152 183x183,512,0.722889,closed,unknown,0.999908,1,none,0.990433,9999,9999,9999,9999,9999,9999,9999,0,0,0.979704,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:14.970,5360
0,136,,0,-7.29821,-56.3047,1.03948,-0.569184,-6.81903,88.7144:-37.9099:728.855,0.989979,276:151 183x183,512,0.722166,closed,unknown,0.999919,1,none,0.990433,9999,9999,9999,9999,9999,9999,9999,0,0,0.989969,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:15.010,5400
0,137,,0,-7.23654,-56.0893,0.202888,-0.569184,-6.81903,88.3393:-37.6231:728.855,0.989924,276:152 183x183,512,0.721444,closed,unknown,0.99978,1,none,0.991361,9999,9999,9999,9999,9999,9999,9999,0,0,0.989896,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:15.050,5440
0,138,,0,-7.82888,-56.0098,1.17113,-0.569184,-6.81903,88.0004:-37.2742:728.855,0.989955,276:152 183x183,512,0.720723,closed,unknown,0.999919,1,none,0.991361,9999,9999,9999,9999,9999,9999,9999,0,0,0.947125,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:15.090,5480
0,139,,0,-6.92634,-55.9541,0.879268,-0.569184,-6.81903,87.9075:-37.3788:728.855,0.989785,276:152 183x183,512,0.720002,closed,unknown,0.999894,1,none,0.991655,9999,9999,9999,9999,9999,9999,9999,0,0,0.982815,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:15.130,5520
0,140,,0,-6.7153,-56.059,0.41064,-0.569184,-6.81903,87.7076:-37.1309:728.855,0.989997,276:152 183x183,512,0.719282,closed,unknown,0.999941,1,none,0.991655,9999,9999,9999,9999,9999,9999,9999,0,0,0.989463,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:15.170,5560
0,141,,0,-7.67989,-56.5034,1.24558,-0.569184,-6.81903,87.6742:-37.4316:728.855,0.989998,276:151 183x183,512,0.718563,closed,unknown,0.999806,1,none,0.992545,9999,9999,9999,9999,9999,9999,9999,0,0,0.982016,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:15.210,5600
0,142,,0,-7.92014,-57.1581,2.44624,-0.569184,-6.81903,87.6104:-37.7548:728.855,0.987671,276:151 183x183,512,0.717844,closed,unknown,0.937354,1,none,0.992545,9999,9999,9999,9999,9999,9999,9999,0,0,0.987671,9999,1,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:15.250,5640
0,143,,0,-7.73497,-56.2643,1.89927,-0.569184,-6.81903,87.6422:-37.7168:728.855,0.986399,276:152 183x183,512,0.717126,opened,unknown,0.999827,1,none,0.99252,9999,-54.3066,9999,13.1015,9999,5.2459,9999,3.15573,0,0.986399,9999,0.713116,9999:9999,9999:9999,9999,n/a,N/A,Unknown,N/A,0,0,2020-06-29T15:51:15.290,5680
